tid,uuid,revision_id,langcode,Vocabulary,revision_created,revision_user,revision_log_message,Published,Name,description,weight,parent,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_uid,content_translation_created,"Authority Sources",field_unique_id
3633,eb041fdd-58fa-4d6c-beb5-80c62e89845c,3633,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Mentoring in education",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1016858|||fast,f4fe2bbc-74e0-4295-9a4b-c77893923db5
3634,f0f0bd79-46a2-4c91-a4dc-5b41f5a38e4e,3634,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Minorities,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1023088|||fast,35f4ab38-1fdf-438b-8e3c-6d17d52c96c8
3635,290a98ed-9ac2-4298-a2ea-eae2aba13723,3635,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Minority college students",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1023330|||fast,a888ece5-1daa-41d3-90b7-34e1263fe81d
3636,2f4d70b4-4dfc-437d-b30e-6534b512ddeb,3636,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Muslims,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1031029|||fast,c243fa7a-f40d-4e50-b76c-351dedef9353
3637,8071da84-e4fa-4e8d-a4d5-756a9b1ca876,3637,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Nigerian Americans",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1037585|||fast,6e61e1a8-59d1-4769-b3c7-fc1351a84e23
3638,64acaa84-2a42-4265-a46c-e20d9a6d75d3,3638,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Nurses' aides",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1041709|||fast,ce6faa7e-6942-42d4-a910-fb56e7c6b096
3639,9dc44be4-3552-4bbd-a263-0c0edb12b25e,3639,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Parents,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1053451|||fast,3e10b1b0-f68b-4ec9-926a-dee49d6ec6fb
3640,07684a87-6aaa-495c-b5fe-3e51bf68b545,3640,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Pass-fail grading system",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1054312|||fast,ddaf7df7-c66e-4855-9ab7-ebc50d7a5f7f
3641,77bb840b-b8a7-4ec5-ad8f-092eb32d5069,3641,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Photography,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1061714|||fast,a6423047-7bd2-436e-a10f-2a982f5936c1
3642,02b8301a-6371-4729-9153-4d1bbe793db4,3642,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Private schools",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1077564|||fast,1c5f7a39-d318-4430-b11b-13da449a4959
3643,2c108ca1-482a-4664-b1fb-bf61e0f818a4,3643,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Ramadan,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1089664|||fast,6b81a3fe-e25b-4592-8a8f-37ebc0daf630
3644,abd41f5a-5ceb-405b-91af-77f7df8027f1,3644,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Roommates,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1100368|||fast,6ad06493-b9dd-4cac-a371-cf34c17600f9
3645,0fdb68cf-ef9e-4b1d-b68b-592ebccdd087,3645,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Separation anxiety",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1112732|||fast,8770d008-609a-4c8a-86a4-c0275df8f0ab
3646,4ae2428a-12d1-4de3-9d1a-47d3d8980e1e,3646,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Sexism in science",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1114731|||fast,d129ee63-d64b-4c47-b29e-a8be29a1e0e7
3647,d622d11d-f9dc-463a-91e4-96a6e3c5427f,3647,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Small business",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1121223|||fast,3aeed292-f650-46ad-acc8-b3ccb3a4a2c5
3648,7d7a5083-949d-4e0b-901a-b14a903ddd76,3648,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Social values",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1123424|||fast,c7cfe126-7a1c-4da4-8ee5-6134e835a906
3649,5314c5d6-47e7-4b47-ae70-c698c09d29df,3649,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Spanish language",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1128292|||fast,86ec2210-97f1-4fb4-9788-4e0423702f6d
3650,a4784838-f749-4f83-bda1-2983f24a8bb2,3650,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Spirituality,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1130186|||fast,2ff95c5a-56e5-40dd-8b9e-231acaaf9972
3651,60fe22fd-6c04-43a6-99d6-79e796aacad8,3651,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,Students--Employment,,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1136068|||fast,3059015f-b45f-4abd-a02e-aec90a04b460
3652,ec1efa7f-6fde-42e6-b818-8116fb32d074,3652,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Tae kwon do",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1141899|||fast,9fe806ce-c555-4dda-9a1c-4f9d10c97eed
3653,06d480ae-445e-4289-b0d3-f95a66e1f548,3653,en,subject|taxonomy_vocabulary|8d9cf3d5-c8f3-464f-b390-f1a6229b1a67,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",,,1,"Universities and colleges--Political aspects",,0,,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",1,1,en,und,,534|user|dfa33910-e475-482d-9fb2-7c268bc2ee7b|/user/534,"2022-03-11T14:35:01+00:00|Y-m-d\TH:i:sP",http://id.worldcat.org/fast/1161841|||fast,27b65801-62e1-47c3-bc9b-6685f111f84f
