id,uuid,revision_id,langcode,Vocabulary,revision_created,revision_user,revision_log_message,Published,Name,description,weight,parent,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_uid,content_translation_created,"Authority Sources",field_broader,field_geo_alt_name,field_unique_id
802,f8ed1877-f26b-4fa8-94fc-fb73076147a3,802,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Allen, Don Cameron, 1903-1972",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/109688525|||viaf|http://id.loc.gov/authorities/names/n79077195|||lcnaf,1903/1972,,,,,"Don Cameron",,Allen,,3884a6b2-3d53-4032-a080-0afbca1da8fd
803,f4ef270a-2d00-4392-93b3-9d41502e60eb,803,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Allen, James C.",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,,,,,"James C.",,Allen,,6c16dfac-8b96-4254-8607-c99933c938a5
804,752691a6-9cf9-43b0-8943-7f1e3aa6af51,804,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,Altman,,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,,,,,,,Altman,,94509523-8029-4992-b510-b84c4d58a7b2
805,a034e05b-fa32-47ed-97f2-722e320d5aab,805,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Alyea, Hubert N. (Hubert Newcombe), 1903-",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/112693757|||viaf|http://id.loc.gov/authorities/names/n87813837|||lcnaf,1903/,,"Hubert Newcombe",,,"Hubert N.",,Alyea,,a07f8946-2b45-4623-b58c-7058d5d23b4c
806,0839ab75-757c-425a-9665-21a62bb878a8,806,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Ambrose, Stephen E.",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/109151847|||viaf|http://id.loc.gov/authorities/names/n79138556|||lcnaf,,,,,,"Stephen E.",,Ambrose,,d8e8f4e6-a34c-410b-9ad2-21e3e377c815
807,35185ca9-392c-402f-9ec8-d8cb4a29d010,807,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Ames, Joseph Sweetman, 1864-1943",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/49973068|||viaf|http://id.loc.gov/authorities/names/n80139808|||lcnaf,1864/1943,,,,,"Joseph Sweetman",,Ames,,addfa22d-0d52-4334-a6c3-8735126e6a24
808,2f48d0dd-3647-4e6e-ade9-dc3c5dd27095,808,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Amzel, L. Mario",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,,,,,"L. Mario",,Amzel,,32a7d50b-83a3-4622-b291-8246178633f2
809,313e43b5-76a4-4c66-abb8-8c8dc1e52fc7,809,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Anderson, Charles Roberts, 1902-1999",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",http://viaf.org/viaf/71477786|||viaf|http://id.loc.gov/authorities/names/n50021506|||lcnaf,1902/1999,,,,,"Charles Roberts",,Anderson,,cd11abbf-32b7-4bae-95c0-1c7b03930b51
810,5b63fde9-c491-4665-996d-d0529c7d3ddb,810,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Anderson, Richard",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,,,,,Richard,,Anderson,,7b6cb5c3-0140-4d20-b08f-037a263bfe06
811,d0f20928-8e09-48e3-8b95-089d2b81b2c5,811,en,person|taxonomy_vocabulary|21c044c0-00d4-4b69-a4c3-d1100fe937a3,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,1,"Anderson, Robert",,0,,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:35:33+00:00|Y-m-d\TH:i:sP",,,,,,,Robert,,Anderson,,00615221-9910-4c8a-a8a7-cc5fc531324c
